date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,hour,dayofweek,temp_hum_product,temp_hum_ratio,humidex,temp_co2_product,Temperature_roll_mean_5,Temperature_roll_std_5,Temperature_roll_mean_30,Temperature_roll_std_30,Humidity_roll_mean_5,Humidity_roll_std_5,Humidity_roll_mean_30,Humidity_roll_std_30,CO2_roll_mean_5,CO2_roll_std_5,CO2_roll_mean_30,CO2_roll_std_30
2015-02-04 18:40:59,22.39,27.3566666666667,0.0,629.333333333333,0.0045814588813251,0,18,2,612.5157666666674,0.8184473674494809,21.00415698009563,14090.773333333327,22.434,0.06024948132560669,22.64672222222222,0.15121125470828145,27.38633333333334,0.08465944851120974,27.443166666666674,0.06696678138026678,636.0666666666666,5.699171479746524,663.813888888889,18.985017324787446
2015-02-04 18:42:00,22.39,27.5,0.0,632.0,0.0046056408542605,0,18,2,615.725,0.8141815221158102,21.026003896025074,14150.48,22.412,0.049193495505044385,22.630055555555554,0.15102744119827197,27.397333333333343,0.09687907697514177,27.44683333333334,0.06696678138026738,634.1666666666666,4.972144630058801,661.9138888888889,19.22819314335363
2015-02-04 18:42:59,22.39,27.5,0.0,636.5,0.0046056408542605,0,18,2,615.725,0.8141815221158102,21.026003896025074,14251.235,22.412,0.049193495505044385,22.61338888888889,0.14892622265962455,27.439333333333344,0.08327998292239873,27.44866666666667,0.06766409031958821,633.6666666666666,4.464365078659657,660.0972222222223,18.9580612375742
2015-02-04 18:43:59,22.39,27.5,0.0,627.5,0.0046056408542605,0,18,2,615.725,0.8141815221158102,21.026003896025074,14049.725,22.39,7.059646270516229e-08,22.596722222222226,0.1448241656380335,27.439333333333344,0.08327998292239873,27.44866666666667,0.06766409031958821,631.1666666666666,3.405469456950422,658.0805555555556,19.10482882297159
2015-02-04 18:45:00,22.39,27.39,0.0,626.0,0.0045870824294015,0,18,2,613.2621,0.8174513262317173,21.00923765821875,14016.140000000001,22.39,7.059646270516229e-08,22.580055555555557,0.1385436590615496,27.44933333333334,0.07037202727093725,27.445000000000004,0.06776678511449633,630.2666666666667,4.140920455915825,655.963888888889,19.02123338808733
2015-02-04 18:46:00,22.39,27.5,0.0,625.5,0.0046056408542605,0,18,2,615.725,0.8141815221158102,21.026003896025074,14004.945,22.39,7.059646270516229e-08,22.566722222222225,0.136879903266588,27.478,0.049193495505008455,27.44683333333334,0.06850671863465431,629.5,4.6770717334673995,653.8472222222223,18.74940718517947
2015-02-04 18:47:00,22.34,27.39,0.0,623.5,0.0045730503494798,0,18,2,611.8926,0.8156258431450006,20.946307860848226,13928.99,22.380000000000003,0.022360679775111046,22.551722222222224,0.13622333711021473,27.456,0.060249481325576504,27.443166666666674,0.06850671863465373,627.8,5.069516742254599,651.775,18.5456766295412
2015-02-04 18:48:00,22.39,27.4633333333333,0.0,624.666666666667,0.0045994545904935,0,18,2,614.9040333333326,0.8152685464491285,21.02041515008963,13986.286666666674,22.380000000000003,0.022360679775111046,22.538388888888893,0.1315938859907573,27.44866666666666,0.05560775325638401,27.44194444444445,0.06778103597472206,625.4333333333334,1.4935044544811371,649.6972222222222,17.945192252190335
2015-02-04 18:49:00,22.39,27.39,0.0,622.0,0.0045870824294015,0,18,2,613.2621,0.8174513262317173,21.00923765821875,13926.58,22.380000000000003,0.022360679775111046,22.52505555555556,0.12533669851603546,27.42666666666666,0.05185449728701305,27.43827777777778,0.06750689383463804,624.3333333333334,1.6115899671510168,647.4972222222221,17.113919679814806
2015-02-04 18:49:59,22.29,27.39,0.0,621.0,0.0045590561485227,0,18,2,610.5231,0.8138003600582839,20.883413752358738,13842.09,22.36,0.04472135955005461,22.50988888888889,0.12533322124397073,27.42666666666666,0.05185449728701305,27.434611111111114,0.06702444703719372,623.3333333333334,1.8521758975743292,645.8638888888888,17.230081555485604
2015-02-04 18:51:00,22.34,27.39,0.0,626.5,0.0045730503494798,0,18,2,611.8926,0.8156258431450006,20.946307860848226,13996.01,22.35,0.04183300132676726,22.49788888888889,0.12372718515908387,27.404666666666664,0.03279566366998581,27.43216666666667,0.06727758873773021,623.5333333333334,2.171149209264195,644.4583333333334,17.0244464467989
2015-02-04 18:52:00,22.29,27.39,0.0,622.0,0.0045590561485227,0,18,2,610.5231,0.8138003600582839,20.883413752358738,13864.38,22.339999999999996,0.050000000000054105,22.484222222222222,0.1232756414720306,27.404666666666664,0.03279566366998581,27.428500000000003,0.06644553843974006,623.2333333333333,2.277913275102581,642.8583333333333,16.795238988534607
2015-02-04 18:53:00,22.39,27.39,0.0,620.0,0.0045870824294015,0,18,2,613.2621,0.8174513262317173,21.00923765821875,13881.800000000001,22.339999999999996,0.050000000000054105,22.47388888888889,0.11741821424738912,27.39,0.0,27.424833333333336,0.06539058891596539,622.3,2.4899799195976278,641.2916666666666,16.65716323882166
2015-02-04 18:53:59,22.29,27.39,0.0,621.5,0.0045590561485227,0,18,2,610.5231,0.8138003600582839,20.883413752358738,13853.234999999999,22.32,0.04472135955005818,22.461333333333336,0.11622609753035208,27.39,0.0,27.42361111111111,0.06569709215989607,622.2,2.5149552679917435,639.8583333333333,16.439881625316133
2015-02-04 18:55:00,22.29,27.3566666666667,0.0,616.333333333333,0.0045534672090426,0,18,2,609.7801000000007,0.8147919526774867,20.878364501649344,13738.069999999992,22.32,0.04472135955005818,22.44766666666667,0.11119052717449456,27.383333333333336,0.014907119849983252,27.415500000000005,0.057703745305002434,621.2666666666667,3.6715876069563937,638.0694444444446,15.95978067824163
2015-02-04 18:55:59,22.29,27.34,0.0,609.0,0.0045506727766926,0,18,2,609.4086,0.8152886557100747,20.875839876294638,13574.609999999999,22.31,0.04472135955005927,22.437333333333335,0.11094992139465476,27.373333333333342,0.02357022603954503,27.412611111111115,0.05927351261377777,617.7666666666667,5.379487790569729,636.025,15.608800414610473
2015-02-04 18:56:59,22.29,27.39,0.0,614.0,0.0045590561485227,0,18,2,610.5231,0.8138003600582839,20.883413752358738,13686.06,22.309999999999995,0.04472135955005927,22.427000000000003,0.1097065050094487,27.373333333333342,0.02357022603954503,27.412611111111115,0.05927351261377777,616.1666666666666,4.980517599161284,634.0916666666667,14.555685614785649
2015-02-04 18:58:00,22.29,27.34,0.0,613.5,0.0045506727766926,0,18,2,609.4086,0.8152886557100747,20.875839876294638,13674.914999999999,22.29,7.591564442237153e-08,22.416666666666668,0.10742546199605765,27.363333333333344,0.025276251480167735,27.41205555555556,0.05989083833080472,614.8666666666666,4.560397156193938,632.6083333333333,14.300435884094545
2015-02-04 18:59:00,22.29,27.34,0.0,611.0,0.0045506727766926,0,18,2,609.4086,0.8152886557100747,20.875839876294638,13619.189999999999,22.29,7.591564442237153e-08,22.406333333333333,0.10403856490991589,27.353333333333342,0.021730674684005316,27.408555555555555,0.06095776650744062,612.7666666666667,2.8323527714995835,630.9583333333334,13.818867072403382
2015-02-04 19:00:00,22.29,27.39,0.0,612.0,0.0045590561485227,0,19,2,610.5231,0.8138003600582839,20.883413752358738,13641.48,22.29,7.591564442237153e-08,22.396000000000004,0.099432874602584,27.360000000000003,0.027386127875256832,27.407333333333334,0.06094969975631763,611.9,2.0124611797497467,629.425,13.255454129385717
2015-02-04 19:01:00,22.29,27.29,0.0,608.0,0.0045422896291988,0,19,2,608.2941,0.8167824049899579,20.868266000230534,13552.32,22.29,7.591564442237153e-08,22.38566666666667,0.09342831784165719,27.35,0.041833001326701404,27.40216666666667,0.06413310810772777,611.7,2.3874672772626258,627.8583333333333,12.901244965022306
2015-02-04 19:01:59,22.29,27.29,0.0,605.5,0.0045422896291988,0,19,2,608.2941,0.8167824049899579,20.868266000230534,13496.595,22.29,7.591564442237153e-08,22.375333333333334,0.08573147063640262,27.330000000000002,0.04183300132669811,27.397,0.06675339186642328,610.0,3.221024681681258,626.2333333333333,12.527181175317835
2015-02-04 19:02:59,22.2675,27.315,0.0,608.5,0.0045402135802302,0,19,2,608.2367624999999,0.8152111238472912,20.843778066409065,13549.773749999998,22.2855,0.010062305899037597,22.364250000000002,0.07670237486775688,27.325,0.04183300132669729,27.3945,0.06840849524893755,609.0,2.573907535246721,624.9166666666666,12.232873711181698
2015-02-04 19:04:00,22.2,27.29,0.0,608.5,0.0045172881934999,0,19,2,605.838,0.8134844948755974,20.75523067674785,13508.699999999999,22.2675,0.038971143170376144,22.354249999999997,0.07793993598084827,27.314999999999998,0.04330127018921487,27.39338888888889,0.06985957909855885,608.5,2.3184046238738936,623.5777777777779,11.731652613863314
2015-02-04 19:05:00,22.245,27.29,0.0,602.5,0.0045297736958595,0,19,2,607.06605,0.8151334499327777,20.81173400294183,13402.612500000001,22.258499999999998,0.0376497011941132,22.34575,0.07535876833870302,27.294999999999998,0.011180339887465454,27.388222222222222,0.0716204519974433,606.6,2.607680962081036,622.1277777777779,11.551623538953267
2015-02-04 19:06:00,22.2,27.29,0.0,598.0,0.0045172881934999,0,19,2,605.838,0.8134844948755974,20.75523067674785,13275.6,22.2405,0.04024922359507223,22.33575,0.07407809835019717,27.294999999999998,0.011180339887465454,27.381222222222224,0.07057363933938238,604.6,4.44971909225739,620.5277777777778,11.454899346104153
2015-02-04 19:07:00,22.2,27.29,0.0,595.0,0.0045172881934999,0,19,2,605.838,0.8134844948755974,20.75523067674785,13209.0,22.2225,0.031819805153492114,22.325750000000003,0.07133925141962551,27.294999999999998,0.011180339887465454,27.37605555555556,0.07141225000538157,602.5,6.093028803476965,618.9777777777779,11.663360232066095
2015-02-04 19:08:00,22.2,27.29,0.0,591.0,0.0045172881934999,0,19,2,605.838,0.8134844948755974,20.75523067674785,13120.199999999999,22.209,0.020124611797653326,22.319416666666665,0.07382902934971944,27.29,0.0,27.376055555555556,0.07141225000538157,599.0,6.773108592072029,617.3777777777779,12.105928800915121
2015-02-04 19:08:59,22.245,27.245,0.0,591.0,0.0045222499936474,0,19,2,606.0650250000001,0.8164797884089601,20.804936530236354,13146.795,22.218,0.02464751508785952,22.310916666666667,0.06665170449923041,27.281,0.020124611797497083,27.367555555555555,0.07132669070658403,595.5,4.89897948556635,615.7444444444445,12.253135757332313
2015-02-04 19:09:59,22.2,27.2,0.0,595.0,0.0045022827427646,0,19,2,603.8399999999999,0.8161761705234667,20.741673668286605,13209.0,22.208999999999996,0.020124611797653326,22.304583333333333,0.06789343619356679,27.262999999999998,0.04024922359499528,27.362888888888893,0.07750408879751199,594.0,2.9999999999999907,614.5611111111112,12.49087661947171
2015-02-04 19:11:00,22.2,27.29,0.0,594.333333333333,0.0045172881934999,0,19,2,605.838,0.8134844948755974,20.75523067674785,13194.199999999993,22.209,0.020124611797653326,22.29825,0.06850984701442547,27.262999999999998,0.04024922359499528,27.360666666666663,0.07863612303988415,593.2666666666667,2.0869967789997474,613.3944444444444,12.69638704252489
