gas,level,pct,ppm,tlv_pct,tlv_ppm,over_tlv,severity,ppm_noisy
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7012.910261807203
H2,L1,0.3,3000.0,2.0,20000.0,0,0,2978.1139842897965
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1118.2909453053512
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2153.226161578192
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7137.771031819052
H2,L1,1.7,17000.0,2.0,20000.0,0,0,16971.676557647763
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3170.537040351886
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6094.758049128576
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6349.383543685042
H2,L1,1.7,17000.0,2.0,20000.0,0,0,16653.715605205503
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18269.775919523025
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17197.743602391885
H2,L1,0.9,9000.0,2.0,20000.0,0,0,8997.447057621772
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12298.980196716631
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5112.0545993899095
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16773.12827988416
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9571.130661080331
H2,L1,1.0,10000.0,2.0,20000.0,0,0,9609.603170939083
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12361.6325662281
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17088.627079074544
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12741.087782892944
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10226.458315080428
H2,L1,1.2,12000.0,2.0,20000.0,0,0,11990.841343474749
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5104.874878930893
H2,L1,1.4,14000.0,2.0,20000.0,0,0,13994.845611637209
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11393.976091491808
H2,L1,1.5,15000.0,2.0,20000.0,0,0,14804.931149709428
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6080.070502520269
H2,L1,1.1,11000.0,2.0,20000.0,0,0,10934.291178804904
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16661.94866660955
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6178.289172710949
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3131.894099025499
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14360.880361909645
H2,L1,0.9,9000.0,2.0,20000.0,0,0,8904.970672607422
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18262.339563244124
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15356.041990208036
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5067.493139221397
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9044.668436468766
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3205.4187167188957
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4066.0377699510727
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7139.411174309302
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2069.142115982241
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3165.112227929345
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9301.363705169995
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17148.482640645117
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1083.7972191228855
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14515.88516854845
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12440.531706530453
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10591.991145039015
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13341.133840055982
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13290.101582990133
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9517.774382350139
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5117.185169755757
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4168.83181197969
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11309.703978848991
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2158.13611397449
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11561.604850786363
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16452.811077588765
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2087.6458879575885
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1087.6490369019689
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18637.208971041124
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18645.790853606664
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7406.71277179741
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7066.142902296881
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9208.060301088186
H2,L1,1.8,18000.0,2.0,20000.0,0,0,19000.019512303745
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7111.40963044751
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6099.668814229912
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8297.587697322377
H2,L1,0.9,9000.0,2.0,20000.0,0,0,8977.007768589274
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4248.90374123726
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12684.437124575521
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11643.598321508054
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5193.105764689424
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12508.311273202979
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1089.4100415436078
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18372.52942058093
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13856.551338088804
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15161.71807657166
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10231.756267707493
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2152.2317883274454
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13661.483630609238
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9497.668892562928
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10530.316297425334
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12710.94565494812
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12598.659077015527
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16966.532822236666
H2,L1,0.0,0.0,2.0,20000.0,0,0,118.75
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17419.76751832589
H2,L1,1.8,18000.0,2.0,20000.0,0,0,19251.294329765286
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16597.2793150517
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5297.750545411792
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13423.006236258563
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2077.562428532688
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17986.933961618783
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7429.907578546407
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14745.29286305853
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10054.26164725621
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7258.13328474174
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10651.833680945394
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14208.084054191337
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2042.3302714955337
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1164.05637843487
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12175.168440274909
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3058.8652232439276
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11372.748611095185
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9283.54017855196
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11587.181404291618
H2,L1,0.0,0.0,2.0,20000.0,0,0,85.4
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3168.8317054302433
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10932.004273957475
H2,L1,0.0,0.0,2.0,20000.0,0,0,63.14999999999999
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9237.024971020088
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12682.834034554102
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16835.549854609613
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3180.191945742318
H2,L1,1.7,17000.0,2.0,20000.0,0,0,18203.274152796246
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7217.966705441964
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10614.295382141823
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1048.1327383285486
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5049.730401018237
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15153.138830645787
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1138.845193248175
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11713.000974919463
H2,L1,1.4,14000.0,2.0,20000.0,0,0,15080.377637097732
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4261.142681229178
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13083.3619973237
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9422.010330790608
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10432.89749511001
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17731.192276609163
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5164.45790042033
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2193.5703144926697
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16410.85333287256
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2181.4959534692866
H2,L1,0.0,0.0,2.0,20000.0,0,0,84.2
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13777.66569847476
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3142.583976388503
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12237.010070985956
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3271.6781099761824
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12613.553043072892
H2,L1,1.5,15000.0,2.0,20000.0,0,0,16271.670574492777
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4210.4914288828695
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15766.054554710512
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16395.184755343216
H2,L1,1.8,18000.0,2.0,20000.0,0,0,19332.985064457363
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13911.537220784698
H2,L1,0.0,0.0,2.0,20000.0,0,0,89.35000000000001
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10596.132770094197
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13505.270376633156
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8373.390544821916
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7386.659575786198
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2128.713446952351
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1147.2497496154203
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6449.24700304759
H2,L1,1.6,16000.0,2.0,20000.0,0,0,17179.950310436318
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6260.3711154282455
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8386.735993386135
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4354.299575360012
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8314.920029163053
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16608.47930938402
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17497.915540410955
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6295.88054019253
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16834.722827869708
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2168.3394522539766
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6439.713772294053
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12641.014564001178
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15872.149932540457
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13557.574832275668
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3151.4294413029857
H2,L1,1.1,11000.0,2.0,20000.0,0,0,12020.24605972423
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15986.54062305057
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16526.177766155983
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18871.763306006913
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12840.920367209124
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9393.896366221472
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13620.2513774239
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11708.588188010204
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14828.597906664376
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11260.403602131184
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14691.594551618158
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15269.832471989479
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10530.18416986577
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16926.10085137963
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13748.47318837143
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12805.77205441291
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4042.3177344597116
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9472.066249015703
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3170.099949342679
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12529.539794646906
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5239.063447076114
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2185.0305089905173
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2157.1114419523406
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16739.1852047068
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3210.5072572190334
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2139.7732959373097
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14665.917351763419
H2,L1,1.8,18000.0,2.0,20000.0,0,0,19244.184482260578
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17823.924316024935
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9718.554282153806
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4238.559934291261
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14668.015478112624
H2,L1,1.4,14000.0,2.0,20000.0,0,0,15075.905697960312
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14481.808591519079
H2,L1,1.7,17000.0,2.0,20000.0,0,0,18026.48741362422
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15557.677446923048
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5436.634958191486
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5500.764045268335
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5144.517161950917
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13618.666025802751
H2,L1,1.3,13000.0,2.0,20000.0,0,0,14219.40024338108
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12373.684987495797
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6324.313088344598
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13686.166659763838
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6320.217209793545
H2,L1,1.7,17000.0,2.0,20000.0,0,0,18477.45434063099
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10793.182116126694
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17389.49636078647
H2,L1,0.0,0.0,2.0,20000.0,0,0,44.0
H2,L1,1.7,17000.0,2.0,20000.0,0,0,18557.68891016616
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6308.794238804669
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1065.9051091429221
H2,L1,0.0,0.0,2.0,20000.0,0,0,74.75000000000001
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12786.2668888857
H2,L1,1.8,18000.0,2.0,20000.0,0,0,19127.308773138426
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4243.220065592686
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2222.2396746845134
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1142.8318454004036
H2,L1,1.8,18000.0,2.0,20000.0,0,0,19360.203300546273
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7597.1424497236585
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6466.230955215786
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12722.802207120163
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16597.124378413904
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5185.399258762553
H2,L1,1.5,15000.0,2.0,20000.0,0,0,16101.330220132679
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8150.133557612518
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7242.29620474457
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2189.1785084893345
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8363.981157010361
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9858.45886357806
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6272.058381375432
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18599.75835876668
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6333.744402681658
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3097.810538090524
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5438.518352140833
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2115.6092293537254
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14802.89537708364
H2,L1,1.4,14000.0,2.0,20000.0,0,0,15239.477029849579
H2,L1,1.6,16000.0,2.0,20000.0,0,0,17115.238352608856
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10585.782562051094
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16668.993166496384
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9487.238154690822
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12857.765486828608
H2,L1,1.8,18000.0,2.0,20000.0,0,0,19702.63099985552
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10510.479548940239
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14252.882001582131
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11861.233317961882
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10621.808822992443
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16908.310596046424
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18706.952887310486
H2,L1,0.0,0.0,2.0,20000.0,0,0,53.0
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6097.420636109399
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3219.45888899722
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10797.357940469486
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1175.7305762935678
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5285.685156436345
H2,L1,1.4,14000.0,2.0,20000.0,0,0,15443.90853234896
H2,L1,1.7,17000.0,2.0,20000.0,0,0,18496.48861784102
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13936.071031248784
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3146.6423534462447
H2,L1,1.4,14000.0,2.0,20000.0,0,0,15057.076137323893
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15812.974017390623
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2176.2140449185385
H2,L1,0.0,0.0,2.0,20000.0,0,0,21.5
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18659.89280267723
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10852.898795834019
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1167.6540082843674
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4256.8420438640405
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7476.781795586741
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9731.56590155164
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10228.004397562758
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5421.804519891615
H2,L1,0.0,0.0,2.0,20000.0,0,0,61.5
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16676.184519270035
H2,L1,1.8,18000.0,2.0,20000.0,0,0,19154.928708977477
H2,L1,0.5,5000.0,2.0,20000.0,0,0,5559.626467043088
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10340.77330196639
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2211.2704739758647
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1144.7193736279726
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18663.024672462743
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6298.431626436541
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2215.5163858484516
H2,L1,0.0,0.0,2.0,20000.0,0,0,20.0
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9696.679748891302
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13631.243900540409
H2,L1,1.5,15000.0,2.0,20000.0,0,0,16094.677265394475
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8269.791895686672
H2,L1,0.6,6000.0,2.0,20000.0,0,0,6445.845282749173
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18332.384624641047
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11695.76867294422
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13617.177467976055
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7130.884863484668
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7496.333605334556
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4321.103557351939
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14673.918001437203
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10063.281411989603
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2223.5945074323863
H2,L1,1.2,12000.0,2.0,20000.0,0,0,12680.771240748449
H2,L1,1.7,17000.0,2.0,20000.0,0,0,17087.956763474027
H2,L1,1.7,17000.0,2.0,20000.0,0,0,18113.352450698716
H2,L1,1.6,16000.0,2.0,20000.0,0,0,17449.59977276139
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3113.269014735485
H2,L1,1.8,18000.0,2.0,20000.0,0,0,18639.338883923265
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8499.263510068524
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3367.1956939321863
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15845.301284316512
H2,L1,1.7,17000.0,2.0,20000.0,0,0,18064.903464979074
H2,L1,0.0,0.0,2.0,20000.0,0,0,103.15
H2,L1,1.3,13000.0,2.0,20000.0,0,0,13798.94087719756
H2,L1,0.0,0.0,2.0,20000.0,0,0,87.55
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8537.20666374086
H2,L1,0.0,0.0,2.0,20000.0,0,0,0.5
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3339.0376208337375
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7475.964944494841
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11497.302919446221
H2,L1,0.9,9000.0,2.0,20000.0,0,0,9391.67806349221
H2,L1,0.7,7000.0,2.0,20000.0,0,0,7231.413000241417
H2,L1,0.8,8000.0,2.0,20000.0,0,0,8315.92913533891
H2,L1,1.2,12000.0,2.0,20000.0,0,0,13054.59942509634
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4238.607659476982
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10354.906048062645
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11530.275983651654
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16727.490881250473
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3101.2222987430177
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14910.06325096398
H2,L1,0.1,1000.0,2.0,20000.0,0,0,1133.2431635767612
H2,L1,1.1,11000.0,2.0,20000.0,0,0,11453.354289456256
H2,L1,1.4,14000.0,2.0,20000.0,0,0,14661.141889834738
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3166.058873212469
H2,L1,0.3,3000.0,2.0,20000.0,0,0,3223.549036617374
H2,L1,1.5,15000.0,2.0,20000.0,0,0,15578.357342121644
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10279.151058454067
H2,L1,0.2,2000.0,2.0,20000.0,0,0,2254.349450792073
H2,L1,0.4,4000.0,2.0,20000.0,0,0,4124.739426820586
H2,L1,1.6,16000.0,2.0,20000.0,0,0,16894.387680747164
H2,L1,1.0,10000.0,2.0,20000.0,0,0,10415.397734864016
