gas,level,pct,ppm,tlv_pct,tlv_ppm,over_tlv,severity,ppm_noisy
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.6792433141232554
CO2,L1,0.0,0.0,0.03,300.0,0,0,11.828937242343027
CO2,L1,0.01,100.0,0.03,300.0,0,0,83.08319162442378
CO2,L1,0.0,0.0,0.03,300.0,0,0,3.58379703327566
CO2,L1,0.02,200.0,0.03,300.0,0,0,203.58045304627615
CO2,L1,0.0,0.0,0.03,300.0,0,0,11.816718526983047
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.03,300.0,0.03,300.0,1,0,286.4019799222909
CO2,L1,0.01,100.0,0.03,300.0,0,0,94.84738624847635
CO2,L1,0.04,400.0,0.03,300.0,1,0,413.132387300916
CO2,L1,0.04,400.0,0.03,300.0,1,0,398.8109560442741
CO2,L1,0.02,200.0,0.03,300.0,0,0,191.7003108104188
CO2,L1,0.04,400.0,0.03,300.0,1,0,408.5893358560672
CO2,L1,0.04,400.0,0.03,300.0,1,0,409.5689089566496
CO2,L1,0.02,200.0,0.03,300.0,0,0,209.90916324163376
CO2,L1,0.03,300.0,0.03,300.0,1,0,303.5470012273606
CO2,L1,0.02,200.0,0.03,300.0,0,0,204.72646655773863
CO2,L1,0.03,300.0,0.03,300.0,1,0,291.4096536692467
CO2,L1,0.04,400.0,0.03,300.0,1,0,387.72872353383065
CO2,L1,0.02,200.0,0.03,300.0,0,0,191.66566983299896
CO2,L1,0.04,400.0,0.03,300.0,1,0,385.6944033642735
CO2,L1,0.04,400.0,0.03,300.0,1,0,385.7548199673965
CO2,L1,0.03,300.0,0.03,300.0,1,0,318.68662409683066
CO2,L1,0.04,400.0,0.03,300.0,1,0,408.8274875000623
CO2,L1,0.03,300.0,0.03,300.0,1,0,288.5992988677794
CO2,L1,0.04,400.0,0.03,300.0,1,0,396.1509255539381
CO2,L1,0.03,300.0,0.03,300.0,1,0,319.8140253317745
CO2,L1,0.03,300.0,0.03,300.0,1,0,302.43194246320684
CO2,L1,0.04,400.0,0.03,300.0,1,0,386.3569373802746
CO2,L1,0.0,0.0,0.03,300.0,0,0,6.938128827218556
CO2,L1,0.04,400.0,0.03,300.0,1,0,403.7678727058244
CO2,L1,0.01,100.0,0.03,300.0,0,0,88.12507511426872
CO2,L1,0.02,200.0,0.03,300.0,0,0,198.659296321926
CO2,L1,0.04,400.0,0.03,300.0,1,0,390.75333835012833
CO2,L1,0.03,300.0,0.03,300.0,1,0,303.1895537076403
CO2,L1,0.02,200.0,0.03,300.0,0,0,187.33614638114383
CO2,L1,0.03,300.0,0.03,300.0,1,0,295.9742241676692
CO2,L1,0.02,200.0,0.03,300.0,0,0,192.8377091162388
CO2,L1,0.01,100.0,0.03,300.0,0,0,93.13657201318246
CO2,L1,0.03,300.0,0.03,300.0,1,0,308.39429122597005
CO2,L1,0.01,100.0,0.03,300.0,0,0,90.55582505614731
CO2,L1,0.01,100.0,0.03,300.0,0,0,94.93618958830126
CO2,L1,0.04,400.0,0.03,300.0,1,0,408.2579722827527
CO2,L1,0.02,200.0,0.03,300.0,0,0,202.201229185445
CO2,L1,0.01,100.0,0.03,300.0,0,0,87.79408404102725
CO2,L1,0.04,400.0,0.03,300.0,1,0,398.0937618727653
CO2,L1,0.03,300.0,0.03,300.0,1,0,316.7048418531381
CO2,L1,0.0,0.0,0.03,300.0,0,0,6.017539423344136
CO2,L1,0.02,200.0,0.03,300.0,0,0,187.4359131162747
CO2,L1,0.0,0.0,0.03,300.0,0,0,12.019434575672443
CO2,L1,0.03,300.0,0.03,300.0,1,0,301.5622333784857
CO2,L1,0.02,200.0,0.03,300.0,0,0,180.66182300829917
CO2,L1,0.04,400.0,0.03,300.0,1,0,396.27665830544953
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.04,400.0,0.03,300.0,1,0,399.8895430938381
CO2,L1,0.03,300.0,0.03,300.0,1,0,291.8728524264544
CO2,L1,0.02,200.0,0.03,300.0,0,0,216.55592173679477
CO2,L1,0.04,400.0,0.03,300.0,1,0,427.4891174405036
CO2,L1,0.01,100.0,0.03,300.0,0,0,92.7793972245954
CO2,L1,0.03,300.0,0.03,300.0,1,0,297.8670806409942
CO2,L1,0.04,400.0,0.03,300.0,1,0,387.1776079800909
CO2,L1,0.04,400.0,0.03,300.0,1,0,399.7674656569821
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.03,300.0,0.03,300.0,1,0,306.08952778250546
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.04,400.0,0.03,300.0,1,0,402.8107708684781
CO2,L1,0.04,400.0,0.03,300.0,1,0,385.0118203265776
CO2,L1,0.02,200.0,0.03,300.0,0,0,198.80318830585787
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.01,100.0,0.03,300.0,0,0,99.4770677518434
CO2,L1,0.02,200.0,0.03,300.0,0,0,181.83098567672863
CO2,L1,0.02,200.0,0.03,300.0,0,0,206.79595022713417
CO2,L1,0.03,300.0,0.03,300.0,1,0,306.12097258910524
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.03,300.0,0.03,300.0,1,0,299.45638049182105
CO2,L1,0.03,300.0,0.03,300.0,1,0,278.87775131849133
CO2,L1,0.04,400.0,0.03,300.0,1,0,387.0976594102726
CO2,L1,0.04,400.0,0.03,300.0,1,0,394.9284872941667
CO2,L1,0.04,400.0,0.03,300.0,1,0,396.8136401782105
CO2,L1,0.02,200.0,0.03,300.0,0,0,213.94936344323384
CO2,L1,0.0,0.0,0.03,300.0,0,0,3.442877621412444
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.01,100.0,0.03,300.0,0,0,94.40090799590855
CO2,L1,0.04,400.0,0.03,300.0,1,0,396.9072243680648
CO2,L1,0.04,400.0,0.03,300.0,1,0,392.3581088173347
CO2,L1,0.04,400.0,0.03,300.0,1,0,397.9144570097322
CO2,L1,0.03,300.0,0.03,300.0,1,0,304.5250218165544
CO2,L1,0.01,100.0,0.03,300.0,0,0,92.85943720612228
CO2,L1,0.01,100.0,0.03,300.0,0,0,119.20133277106416
CO2,L1,0.02,200.0,0.03,300.0,0,0,192.93498527989797
CO2,L1,0.02,200.0,0.03,300.0,0,0,202.32484925377585
CO2,L1,0.03,300.0,0.03,300.0,1,0,306.11652581246466
CO2,L1,0.01,100.0,0.03,300.0,0,0,101.453567104306
CO2,L1,0.02,200.0,0.03,300.0,0,0,196.4116080004727
CO2,L1,0.02,200.0,0.03,300.0,0,0,197.85139131551688
CO2,L1,0.02,200.0,0.03,300.0,0,0,192.70800105393263
CO2,L1,0.0,0.0,0.03,300.0,0,0,1.4942425054820991
CO2,L1,0.01,100.0,0.03,300.0,0,0,105.49467379331264
CO2,L1,0.04,400.0,0.03,300.0,1,0,385.2363877840067
CO2,L1,0.04,400.0,0.03,300.0,1,0,378.2871426220101
CO2,L1,0.01,100.0,0.03,300.0,0,0,114.80198447542207
CO2,L1,0.01,100.0,0.03,300.0,0,0,108.24560817283094
CO2,L1,0.02,200.0,0.03,300.0,0,0,202.01840091107155
CO2,L1,0.01,100.0,0.03,300.0,0,0,100.8687885590276
CO2,L1,0.04,400.0,0.03,300.0,1,0,398.4077031867295
CO2,L1,0.01,100.0,0.03,300.0,0,0,103.12425904680138
CO2,L1,0.0,0.0,0.03,300.0,0,0,14.98055520539279
CO2,L1,0.01,100.0,0.03,300.0,0,0,96.79039369145832
CO2,L1,0.04,400.0,0.03,300.0,1,0,382.9515692873215
CO2,L1,0.04,400.0,0.03,300.0,1,0,397.7598005162984
CO2,L1,0.02,200.0,0.03,300.0,0,0,202.34479874655463
CO2,L1,0.02,200.0,0.03,300.0,0,0,194.237669166182
CO2,L1,0.02,200.0,0.03,300.0,0,0,215.52457772883037
CO2,L1,0.01,100.0,0.03,300.0,0,0,85.86870760425973
CO2,L1,0.03,300.0,0.03,300.0,1,0,308.86820017531033
CO2,L1,0.02,200.0,0.03,300.0,0,0,183.90711885513196
CO2,L1,0.02,200.0,0.03,300.0,0,0,194.11849525531483
CO2,L1,0.03,300.0,0.03,300.0,1,0,310.29020484264834
CO2,L1,0.03,300.0,0.03,300.0,1,0,309.0166873181138
CO2,L1,0.04,400.0,0.03,300.0,1,0,420.80250669320776
CO2,L1,0.02,200.0,0.03,300.0,0,0,204.06429342304685
CO2,L1,0.02,200.0,0.03,300.0,0,0,194.61901568822583
CO2,L1,0.01,100.0,0.03,300.0,0,0,86.65049981763619
CO2,L1,0.0,0.0,0.03,300.0,0,0,9.910873973801476
CO2,L1,0.03,300.0,0.03,300.0,1,0,318.6431551875047
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.02,200.0,0.03,300.0,0,0,210.1193383978669
CO2,L1,0.02,200.0,0.03,300.0,0,0,185.11078654155983
CO2,L1,0.01,100.0,0.03,300.0,0,0,99.58053639561156
CO2,L1,0.01,100.0,0.03,300.0,0,0,116.16169654074784
CO2,L1,0.01,100.0,0.03,300.0,0,0,94.02474251373847
CO2,L1,0.02,200.0,0.03,300.0,0,0,198.3545040797673
CO2,L1,0.04,400.0,0.03,300.0,1,0,399.1518565477045
CO2,L1,0.04,400.0,0.03,300.0,1,0,395.8442382759141
CO2,L1,0.03,300.0,0.03,300.0,1,0,299.3712282742939
CO2,L1,0.01,100.0,0.03,300.0,0,0,101.1521637813303
CO2,L1,0.01,100.0,0.03,300.0,0,0,101.6130572920326
CO2,L1,0.03,300.0,0.03,300.0,1,0,312.1211534355138
CO2,L1,0.03,300.0,0.03,300.0,1,0,282.7882642590307
CO2,L1,0.0,0.0,0.03,300.0,0,0,2.6727517875207027
CO2,L1,0.03,300.0,0.03,300.0,1,0,300.80548115418816
CO2,L1,0.02,200.0,0.03,300.0,0,0,205.13204225736203
CO2,L1,0.01,100.0,0.03,300.0,0,0,88.554343143407
CO2,L1,0.03,300.0,0.03,300.0,1,0,303.5885226645676
CO2,L1,0.02,200.0,0.03,300.0,0,0,203.90896872722143
CO2,L1,0.01,100.0,0.03,300.0,0,0,99.24452823014938
CO2,L1,0.04,400.0,0.03,300.0,1,0,416.9741627202543
CO2,L1,0.0,0.0,0.03,300.0,0,0,0.0
CO2,L1,0.02,200.0,0.03,300.0,0,0,196.82867145313008
